country,year,month,date, shipments , container_total , shipments_vrac , weight_total ,
EL SALVADOR,2018,Mar,3/1/2018,8,30, -   ,439425,
EL SALVADOR,2018,Apr,4/1/2018,9,20, -   ,174382,
EL SALVADOR,2018,May,5/1/2018,8,15, -   ,137776,
EL SALVADOR,2018,Jun,6/1/2018,8,17, -   ,326477,
EL SALVADOR,2018,Jul,7/1/2018,9,22, -   ,384305,
EL SALVADOR,2018,Aug,8/1/2018,9,20, -   ,240370,
EL SALVADOR,2018,Sep,9/1/2018,10,18, -   ,226405,
EL SALVADOR,2018,Oct,10/1/2018,7,10, -   ,125567,
EL SALVADOR,2018,Nov,11/1/2018,5,8, -   ,93035,
EL SALVADOR,2018,Dec,12/1/2018,4,5, -   ,38988,
EL SALVADOR,2023,Jan,1/1/2023,2,4, -   ,19181,
EL SALVADOR,2023,Feb,2/1/2023,2,3, -   ,21978,
ESTONIA,2019,Oct,10/1/2019,1,1, -   ,26000,
ESTONIA,2019,Nov,11/1/2019,1,1, -   ,26000,
ESTONIA,2020,Jan,1/1/2020,1,1, -   ,26000,
ESTONIA,2020,Mar,3/1/2020,1,1, -   ,27040,
ESTONIA,2020,May,5/1/2020,1,1, -   ,23166,
ESTONIA,2020,Jul,7/1/2020,3,3, -   ,72540,
ESTONIA,2020,Aug,8/1/2020,2,2, -   ,54080,
ESTONIA,2020,Oct,10/1/2020,2,2, -   ,54080,
ESTONIA,2020,Dec,12/1/2020,2,2, -   ,53040,
ESTONIA,2021,Mar,3/1/2021,1,1, -   ,9092,
ESTONIA,2022,Aug,8/1/2022,2,2, -   ,54080,
ESTONIA,2018,Jan,1/1/2018,1,1, -   ,27040,
ESTONIA,2018,Feb,2/1/2018,1,1, -   ,27040,
ESTONIA,2018,Mar,3/1/2018,1,1, -   ,27040,
ESTONIA,2018,Apr,4/1/2018,1,1, -   ,27040,
ESTONIA,2018,Dec,12/1/2018,1,1, -   ,27900,
FINLAND,2019,Mar,3/1/2019,2,2, -   ,45440,
FINLAND,2019,Jun,6/1/2019,1,1, -   ,25800,
FINLAND,2019,Sep,9/1/2019,1,3, -   ,26728,
FINLAND,2019,Oct,10/1/2019,2,3, -   ,54289,
FINLAND,2019,Nov,11/1/2019,2,2, -   ,45786,
FINLAND,2020,Jun,6/1/2020,1, -   ,1,10700000,
FINLAND,2020,Jul,7/1/2020,1,1, -   ,26075,
FINLAND,2020,Aug,8/1/2020,1,1, -   ,18585,
FINLAND,2020,Sep,9/1/2020,1,1, -   ,29465,
FINLAND,2021,Feb,2/1/2021,1,1, -   ,26832,
FINLAND,2021,Apr,4/1/2021,1,1, -   ,25725,
FINLAND,2021,May,5/1/2021,2,2, -   ,45417,
FINLAND,2021,Jun,6/1/2021,2,2, -   ,29540,
FINLAND,2021,Oct,10/1/2021,1,1, -   ,2990,
FINLAND,2021,Dec,12/1/2021,2,2, -   ,27931,
FINLAND,2022,Apr,4/1/2022,1,1, -   ,17700,
FINLAND,2022,Sep,9/1/2022,1,1, -   ,4850,
FINLAND,2022,Oct,10/1/2022,1,1, -   ,3451,
FINLAND,2018,Jan,1/1/2018,1,1, -   ,27740,
FINLAND,2018,Apr,4/1/2018,1,1, -   ,27740,
FINLAND,2018,Jun,6/1/2018,2,2, -   ,45521,
FINLAND,2018,Jul,7/1/2018,1,1, -   ,27740,
FINLAND,2018,Aug,8/1/2018,1,1, -   ,27740,
FINLAND,2018,Nov,11/1/2018,1,1, -   ,27740,
FRANCE,2019,Jan,1/1/2019,37,81,3,1297677,
FRANCE,2019,Feb,2/1/2019,55,126,8,2395310,
FRANCE,2019,Mar,3/1/2019,54,169, -   ,2868717,
FRANCE,2019,Apr,4/1/2019,68,103,21,1761170,
FRANCE,2019,May,5/1/2019,52,124,1,2388352,
FRANCE,2019,Jun,6/1/2019,50,192, -   ,2694977,
FRANCE,2019,Jul,7/1/2019,48,211,4,2797478,
FRANCE,2019,Aug,8/1/2019,73,198, -   ,3219167,
FRANCE,2019,Sep,9/1/2019,61,137,6,2021775,
FRANCE,2019,Oct,10/1/2019,75,153,10,2558330,
FRANCE,2019,Nov,11/1/2019,43,127,1,2298660,
FRANCE,2019,Dec,12/1/2019,73,200,16,3385522,
FRANCE,2020,Jan,1/1/2020,41,116, -   ,1747098,
FRANCE,2020,Feb,2/1/2020,26,61,1,12928639,
FRANCE,2020,Mar,3/1/2020,51,116,5,2329720,
FRANCE,2020,Apr,4/1/2020,59,190,3,3532821,
FRANCE,2020,May,5/1/2020,41,123, -   ,2526022,
FRANCE,2020,Jun,6/1/2020,42,59,4,760382,
FRANCE,2020,Jul,7/1/2020,46,150, -   ,2876113,
FRANCE,2020,Aug,8/1/2020,66,215,7,3732918,
FRANCE,2020,Sep,9/1/2020,43,161, -   ,3047544,
FRANCE,2020,Oct,10/1/2020,68,186, -   ,3259897,
FRANCE,2020,Nov,11/1/2020,133,186, -   ,3561395,
FRANCE,2020,Dec,12/1/2020,220,264, -   ,4616543,
FRANCE,2021,Jan,1/1/2021,125,174, -   ,3207823,
FRANCE,2021,Feb,2/1/2021,82,106, -   ,1954234,
FRANCE,2021,Mar,3/1/2021,106,145, -   ,2960076,
FRANCE,2021,Apr,4/1/2021,85,148, -   ,3096689,
FRANCE,2021,May,5/1/2021,120,152, -   ,2670282,
FRANCE,2021,Jun,6/1/2021,113,135, -   ,2498776,
FRANCE,2021,Jul,7/1/2021,119,144, -   ,2550307,
FRANCE,2021,Aug,8/1/2021,93,106, -   ,1867958,
FRANCE,2021,Sep,9/1/2021,55,72, -   ,1441787,
FRANCE,2021,Oct,10/1/2021,91,119, -   ,2327722,
FRANCE,2021,Nov,11/1/2021,73,98, -   ,2020442,
FRANCE,2021,Dec,12/1/2021,137,160, -   ,2907922,
FRANCE,2022,Jan,1/1/2022,98,111, -   ,2100570,
FRANCE,2022,Feb,2/1/2022,68,68, -   ,1265763,
FRANCE,2022,Mar,3/1/2022,43,43, -   ,845066,
FRANCE,2022,Apr,4/1/2022,82,103, -   ,2042677,
FRANCE,2022,May,5/1/2022,59,106, -   ,2178722,
FRANCE,2022,Jun,6/1/2022,65,97, -   ,1867164,
FRANCE,2022,Jul,7/1/2022,76,126, -   ,2753581,
FRANCE,2022,Aug,8/1/2022,124,155, -   ,2757649,
FRANCE,2022,Sep,9/1/2022,32,54, -   ,1129873,
FRANCE,2022,Oct,10/1/2022,43,85, -   ,893044,
FRANCE,2022,Nov,11/1/2022,54,54, -   ,1154842,
FRANCE,2022,Dec,12/1/2022,46,52, -   ,939824,
FRANCE,2018,Jan,1/1/2018,55,144, -   ,2436037,
FRANCE,2018,Feb,2/1/2018,71,140,2,2363184,
FRANCE,2018,Mar,3/1/2018,38,111,3,2311343,
FRANCE,2018,Apr,4/1/2018,71,184,17,2763779,
FRANCE,2018,May,5/1/2018,120,243,33,3558826,
FRANCE,2018,Jun,6/1/2018,84,249,14,3875761,
FRANCE,2018,Jul,7/1/2018,121,193,46,3000049,
FRANCE,2018,Aug,8/1/2018,60,139,6,2283620,
FRANCE,2018,Sep,9/1/2018,61,136,1,2057743,
FRANCE,2018,Oct,10/1/2018,57,157,5,2657934,
FRANCE,2018,Nov,11/1/2018,108,203,33,3317415,
FRANCE,2018,Dec,12/1/2018,95,204,19,3280046,
FRANCE,2023,Jan,1/1/2023,48,57, -   ,1156258,
FRANCE,2023,Feb,2/1/2023,31,43, -   ,857802,
FRENCH GUIANA,2019,Feb,2/1/2019,1,1, -   ,5770,
FRENCH GUIANA,2019,Mar,3/1/2019,1,1, -   ,14040,
FRENCH GUIANA,2019,May,5/1/2019,2,4, -   ,35850,
FRENCH GUIANA,2019,Jul,7/1/2019,2,2, -   ,22180,
FRENCH GUIANA,2019,Sep,9/1/2019,1,1, -   ,12196,
FRENCH GUIANA,2020,Jan,1/1/2020,2,2, -   ,17210,
FRENCH GUIANA,2020,Apr,4/1/2020,1,1, -   ,4760,
FRENCH GUIANA,2020,Aug,8/1/2020,1,1, -   ,12000,
FRENCH GUIANA,2020,Nov,11/1/2020,1,1, -   ,9610,
FRENCH GUIANA,2021,Mar,3/1/2021,1,1, -   ,10869,
FRENCH GUIANA,2021,May,5/1/2021,1,1, -   ,9610,
FRENCH GUIANA,2021,Nov,11/1/2021,1,1, -   ,12038,
FRENCH GUIANA,2022,May,5/1/2022,1,1, -   ,11735,
FRENCH GUIANA,2022,Aug,8/1/2022,2,2, -   ,29120,
FRENCH GUIANA,2022,Oct,10/1/2022,1,2, -   ,13305,
FRENCH GUIANA,2018,Jan,1/1/2018,3,6, -   ,32430,
FRENCH GUIANA,2018,Feb,2/1/2018,1,2, -   ,9910,
FRENCH GUIANA,2018,Mar,3/1/2018,2,3, -   ,14145,
FRENCH GUIANA,2018,May,5/1/2018,2,2, -   ,25200,
FRENCH GUIANA,2018,Jul,7/1/2018,1,1, -   ,8000,
FRENCH GUIANA,2018,Aug,8/1/2018,2,2, -   ,27000,
FRENCH GUIANA,2018,Nov,11/1/2018,3,2,1,30216,
GERMANY,2019,Jan,1/1/2019,10,13,1,219530,
GERMANY,2019,Feb,2/1/2019,20,33, -   ,524513,
GERMANY,2019,Mar,3/1/2019,16,23, -   ,468983,
GERMANY,2019,Apr,4/1/2019,14,19,2,386799,
GERMANY,2019,May,5/1/2019,19,20,1,312745,
GERMANY,2019,Jun,6/1/2019,17,29, -   ,639777,
GERMANY,2019,Jul,7/1/2019,10,12,1,321422,
GERMANY,2019,Aug,8/1/2019,15,26, -   ,533454,
GERMANY,2019,Sep,9/1/2019,25,31, -   ,414956,
GERMANY,2019,Oct,10/1/2019,11,9,3,158464,
GERMANY,2019,Nov,11/1/2019,9,14, -   ,243824,
GERMANY,2019,Dec,12/1/2019,16,20, -   ,268518,
GERMANY,2020,Jan,1/1/2020,10,10, -   ,206789,
GERMANY,2020,Feb,2/1/2020,11,25, -   ,502046,
GERMANY,2020,Mar,3/1/2020,11,19, -   ,426537,
GERMANY,2020,Apr,4/1/2020,13,13,1,270201,
GERMANY,2020,May,5/1/2020,13,21, -   ,368295,
GERMANY,2020,Jun,6/1/2020,8,10,1,239818,
GERMANY,2020,Jul,7/1/2020,9,19, -   ,407116,
GERMANY,2020,Aug,8/1/2020,12,12,1,219830,
GERMANY,2020,Sep,9/1/2020,14,21, -   ,368130,
GERMANY,2020,Oct,10/1/2020,18,42, -   ,633700,
GERMANY,2020,Nov,11/1/2020,15,38, -   ,914948,
GERMANY,2020,Dec,12/1/2020,38,61, -   ,1437099,
GERMANY,2021,Jan,1/1/2021,19,20, -   ,295608,
GERMANY,2021,Feb,2/1/2021,26,52, -   ,1186585,
GERMANY,2021,Mar,3/1/2021,16,26, -   ,609021,
GERMANY,2021,Apr,4/1/2021,28,105, -   ,1118155,
GERMANY,2021,May,5/1/2021,18,22, -   ,436221,
GERMANY,2021,Jun,6/1/2021,22,28,2,642862,
GERMANY,2021,Jul,7/1/2021,20,23, -   ,534123,
GERMANY,2021,Aug,8/1/2021,12,21, -   ,314029,
GERMANY,2021,Sep,9/1/2021,10,9,1,171452,
GERMANY,2021,Oct,10/1/2021,29,40,1,690144,
GERMANY,2021,Nov,11/1/2021,12,25, -   ,566380,
GERMANY,2021,Dec,12/1/2021,22,27, -   ,601089,
GERMANY,2022,Jan,1/1/2022,24,30,2,628982,
GERMANY,2022,Feb,2/1/2022,8,14, -   ,243559,
GERMANY,2022,Mar,3/1/2022,7,7, -   ,111969,
GERMANY,2022,Apr,4/1/2022,12,17, -   ,288828,
GERMANY,2022,May,5/1/2022,16,29, -   ,384254,
GERMANY,2022,Jun,6/1/2022,9,10, -   ,153958,
GERMANY,2022,Jul,7/1/2022,14,15, -   ,235125,
GERMANY,2022,Aug,8/1/2022,29,30, -   ,700360,
GERMANY,2022,Sep,9/1/2022,9,10, -   ,177854,
GERMANY,2022,Oct,10/1/2022,5,10, -   ,77441,
GERMANY,2022,Nov,11/1/2022,1,1, -   ,21497,
GERMANY,2022,Dec,12/1/2022,4,5, -   ,45161,
GERMANY,2018,Jan,1/1/2018,17,23, -   ,376733,
GERMANY,2018,Feb,2/1/2018,10,12, -   ,152986,
GERMANY,2018,Mar,3/1/2018,13,25,1,446953,
GERMANY,2018,Apr,4/1/2018,17,44,2,732987,
GERMANY,2018,May,5/1/2018,25,59,1,982942,
GERMANY,2018,Jun,6/1/2018,23,43,4,838895,
GERMANY,2018,Jul,7/1/2018,23,27,2,447867,
GERMANY,2018,Aug,8/1/2018,20,33, -   ,725479,
GERMANY,2018,Sep,9/1/2018,14,22, -   ,346315,
GERMANY,2018,Oct,10/1/2018,17,23,1,210851,
GERMANY,2018,Nov,11/1/2018,16,23, -   ,484510,
GERMANY,2018,Dec,12/1/2018,25,33,1,631196,
GERMANY,2023,Jan,1/1/2023,7,12, -   ,275658,
GERMANY,2023,Feb,2/1/2023,5,5, -   ,98806,
GREECE,2019,Apr,4/1/2019,2,2, -   ,21860,
GREECE,2019,Aug,8/1/2019,2,3, -   ,73677,
GREECE,2019,Oct,10/1/2019,1, -   ,1,27500000,
GREECE,2020,Jan,1/1/2020,1,1, -   ,1650,
GREECE,2020,Dec,12/1/2020,1,2, -   ,46360,
GREECE,2021,Jan,1/1/2021,1,1, -   ,29520,
GREECE,2021,Apr,4/1/2021,1,1, -   ,1200,
GREECE,2021,Jul,7/1/2021,1,1, -   ,926,
GREECE,2021,Sep,9/1/2021,1,1, -   ,1900,
GREECE,2021,Dec,12/1/2021,1,1, -   ,24922,
GREECE,2022,May,5/1/2022,1,1, -   ,22980,
GREECE,2022,Sep,9/1/2022,1,1, -   ,3820,
GREECE,2022,Oct,10/1/2022,1,2, -   ,25900,
GUADELOUPE,2019,Jun,6/1/2019,1,1, -   ,27418,
GUADELOUPE,2020,Dec,12/1/2020,2,2, -   ,18479,
GUADELOUPE,2021,Feb,2/1/2021,1,1, -   ,10000,
GUADELOUPE,2021,Apr,4/1/2021,1,1, -   ,3870,
GUADELOUPE,2021,Jun,6/1/2021,1,1, -   ,10620,
GUADELOUPE,2021,Jul,7/1/2021,1,1, -   ,3870,
GUADELOUPE,2021,Aug,8/1/2021,1,1, -   ,6000,
GUADELOUPE,2021,Sep,9/1/2021,2,2, -   ,11770,
GUADELOUPE,2021,Oct,10/1/2021,2,4, -   ,48546,
GUADELOUPE,2021,Nov,11/1/2021,3,3, -   ,33920,
GUADELOUPE,2022,Jan,1/1/2022,4,4, -   ,76256,
GUADELOUPE,2022,May,5/1/2022,2,2, -   ,19095,
GUADELOUPE,2022,Jun,6/1/2022,1,1, -   ,15000,
GUADELOUPE,2022,Sep,9/1/2022,2,2, -   ,25000,
GUADELOUPE,2018,Jan,1/1/2018,2,3, -   ,34300,
GUADELOUPE,2018,Feb,2/1/2018,1,1, -   ,14680,
GUINEA BISSAU,2021,Oct,10/1/2021,1,1, -   ,18000,
GUYANA,2019,Feb,2/1/2019,1,1, -   ,1901,
GUYANA,2019,Mar,3/1/2019,1,15, -   ,374625,
GUYANA,2019,Apr,4/1/2019,1,15, -   ,374625,
GUYANA,2019,Jul,7/1/2019,2,2, -   ,8351,
GUYANA,2020,May,5/1/2020,1,40, -   ,1000500,
GUYANA,2020,Jul,7/1/2020,2,21, -   ,568080,
GUYANA,2020,Aug,8/1/2020,1,26, -   ,650000,
GUYANA,2020,Oct,10/1/2020,3,26,2,3539810,
GUYANA,2020,Dec,12/1/2020,1,26, -   ,650000,
GUYANA,2021,Feb,2/1/2021,2,30, -   ,749750,
GUYANA,2021,Mar,3/1/2021,3,15, -   ,374750,
GUYANA,2021,Apr,4/1/2021,5,40, -   ,999775,
GUYANA,2021,May,5/1/2021,1,10, -   ,250000,
GUYANA,2021,Jun,6/1/2021,2,7, -   ,153320,
GUYANA,2022,Apr,4/1/2022,2,20, -   ,499500,
GUYANA,2022,May,5/1/2022,1,20, -   ,499500,
GUYANA,2022,Jun,6/1/2022,1,3, -   ,84000,
GUYANA,2022,Dec,12/1/2022,1, -   ,1,2813308,
GUYANA,2018,Feb,2/1/2018,2,12, -   ,300060,
GUYANA,2018,Mar,3/1/2018,1,18, -   ,449730,
GUYANA,2018,Apr,4/1/2018,1,20, -   ,499680,
GUYANA,2018,May,5/1/2018,6,53,1,6423855,
GUYANA,2018,Jun,6/1/2018,2,18, -   ,449280,
GUYANA,2018,Jul,7/1/2018,1,19, -   ,474525,
GUYANA,2018,Sep,9/1/2018,1, -   ,1,1536170,
GUYANA,2018,Oct,10/1/2018,2,1,1,4023060,
GUYANA,2018,Dec,12/1/2018,1, -   ,1,4208244,
GUYANA,2023,Jan,1/1/2023,1,1, -   ,21150,
GUYANA,2023,Feb,2/1/2023,1, -   ,1,1514992,
HAITI,2020,Nov,11/1/2020,2,2, -   ,30000,
HAITI,2021,Mar,3/1/2021,1,2, -   ,28987,
HAITI,2021,Sep,9/1/2021,1,1, -   ,12500,
HAITI,2022,Apr,4/1/2022,1,2, -   ,22784,
HONDURAS,2019,Jan,1/1/2019,13,103,1,2733265,
HONDURAS,2019,Feb,2/1/2019,15,130,1,3126340,
HONDURAS,2019,Mar,3/1/2019,20,102, -   ,2415518,
HONDURAS,2019,Apr,4/1/2019,23,167,1,4333698,
HONDURAS,2019,May,5/1/2019,21,224, -   ,5694720,
HONDURAS,2019,Jun,6/1/2019,20,140, -   ,2689539,
HONDURAS,2019,Jul,7/1/2019,19,161, -   ,3822601,
HONDURAS,2019,Aug,8/1/2019,27,173,1,3762157,
HONDURAS,2019,Sep,9/1/2019,19,152, -   ,3749904,
HONDURAS,2019,Oct,10/1/2019,22,129,2,3128874,
HONDURAS,2019,Nov,11/1/2019,28,123, -   ,2530622,
HONDURAS,2019,Dec,12/1/2019,17,148, -   ,3500510,
HONDURAS,2020,Jan,1/1/2020,19,110,1,2806799,
HONDURAS,2020,Feb,2/1/2020,36,218, -   ,5048104,
HONDURAS,2020,Mar,3/1/2020,33,237, -   ,5415205,
HONDURAS,2020,Apr,4/1/2020,15,192, -   ,4719348,
HONDURAS,2020,May,5/1/2020,14,194, -   ,4790842,
HONDURAS,2020,Jun,6/1/2020,16,110,2,2790074,
HONDURAS,2020,Jul,7/1/2020,30,172, -   ,4034871,
HONDURAS,2020,Aug,8/1/2020,32,218,1,5424822,
HONDURAS,2020,Sep,9/1/2020,34,227, -   ,5525804,
HONDURAS,2020,Oct,10/1/2020,25,157,1,4202291,
HONDURAS,2020,Nov,11/1/2020,28,76, -   ,1791385,
HONDURAS,2020,Dec,12/1/2020,16,102, -   ,2471089,
HONDURAS,2021,Jan,1/1/2021,7,26, -   ,647065,
HONDURAS,2021,Feb,2/1/2021,15,100, -   ,2475239,
HONDURAS,2021,Mar,3/1/2021,22,145, -   ,3534417,
HONDURAS,2021,Apr,4/1/2021,39,107,3,15105362,
HONDURAS,2021,May,5/1/2021,54,152, -   ,3405707,
HONDURAS,2021,Jun,6/1/2021,55,208, -   ,4928958,
HONDURAS,2021,Jul,7/1/2021,45,84, -   ,1771590,
HONDURAS,2021,Aug,8/1/2021,61,174, -   ,3917833,
HONDURAS,2021,Sep,9/1/2021,54,224, -   ,5289170,
HONDURAS,2021,Oct,10/1/2021,48,95, -   ,2011029,
HONDURAS,2021,Nov,11/1/2021,35,54, -   ,1075010,
HONDURAS,2021,Dec,12/1/2021,34,34, -   ,568516,
HONDURAS,2022,Jan,1/1/2022,29,57, -   ,1241181,
HONDURAS,2022,Feb,2/1/2022,55,168, -   ,3905093,
HONDURAS,2022,Mar,3/1/2022,63,204, -   ,4718643,
HONDURAS,2022,Apr,4/1/2022,89,123,2,11525433,
HONDURAS,2022,May,5/1/2022,65,181, -   ,4158639,
HONDURAS,2022,Jun,6/1/2022,78,124,12,10637959,
HONDURAS,2022,Jul,7/1/2022,94,164,10,19226539,
HONDURAS,2022,Aug,8/1/2022,63,148,2,9307132,
HONDURAS,2022,Sep,9/1/2022,25,52,1,1105740,
HONDURAS,2022,Oct,10/1/2022,12,20, -   ,264906,
HONDURAS,2022,Nov,11/1/2022,20,20, -   ,357802,
HONDURAS,2022,Dec,12/1/2022,12,19,2,6387546,
HONDURAS,2018,Jan,1/1/2018,6,37,1,1011187,
HONDURAS,2018,Feb,2/1/2018,7,112, -   ,2765736,
HONDURAS,2018,Mar,3/1/2018,12,103, -   ,2370937,
HONDURAS,2018,Apr,4/1/2018,13,202, -   ,4476666,
HONDURAS,2018,May,5/1/2018,14,169, -   ,4435811,
HONDURAS,2018,Jun,6/1/2018,28,242,1,6043961,
HONDURAS,2018,Jul,7/1/2018,25,206, -   ,4972740,
HONDURAS,2018,Aug,8/1/2018,22,88, -   ,2017534,
HONDURAS,2018,Sep,9/1/2018,15,152, -   ,4023026,
HONDURAS,2018,Oct,10/1/2018,16,54, -   ,1271210,
HONDURAS,2018,Nov,11/1/2018,14,32, -   ,617806,
HONDURAS,2018,Dec,12/1/2018,12,42, -   ,875902,
HONDURAS,2023,Jan,1/1/2023,19,64, -   ,1457171,
HONDURAS,2023,Feb,2/1/2023,11,95, -   ,2319039,
HUNGARY,2019,Mar,3/1/2019,2,4, -   ,99360,
HUNGARY,2019,Apr,4/1/2019,1,1, -   ,24840,
HUNGARY,2019,May,5/1/2019,1,1, -   ,24840,
HUNGARY,2019,Jun,6/1/2019,1,1, -   ,24320,
HUNGARY,2019,Jul,7/1/2019,1,2, -   ,48640,
HUNGARY,2019,Aug,8/1/2019,3,4, -   ,97280,
HUNGARY,2019,Sep,9/1/2019,2,2, -   ,48640,
HUNGARY,2019,Oct,10/1/2019,1,1, -   ,24420,
HUNGARY,2020,Jan,1/1/2020,2,2, -   ,48840,
HUNGARY,2020,Mar,3/1/2020,1,1, -   ,24420,
HUNGARY,2020,Apr,4/1/2020,2,4, -   ,97680,
HUNGARY,2020,May,5/1/2020,2,2, -   ,48840,
HUNGARY,2020,Jun,6/1/2020,3,3, -   ,73780,
HUNGARY,2020,Oct,10/1/2020,1,2, -   ,48840,
HUNGARY,2020,Dec,12/1/2020,1,2, -   ,48840,
HUNGARY,2018,Nov,11/1/2018,1,2, -   ,49680,
HUNGARY,2018,Dec,12/1/2018,1,3, -   ,98902,
INDIA,2019,Jan,1/1/2019,58,157,1,2945624,
INDIA,2019,Feb,2/1/2019,63,176,2,9144468,
INDIA,2019,Mar,3/1/2019,63,164,1,2702375,
INDIA,2019,Apr,4/1/2019,39,148,1,2939051,
INDIA,2019,May,5/1/2019,70,204,1,3571066,
INDIA,2019,Jun,6/1/2019,52,146, -   ,2911744,
INDIA,2019,Jul,7/1/2019,55,173, -   ,2991483,
INDIA,2019,Aug,8/1/2019,80,263,1,4860732,
INDIA,2019,Sep,9/1/2019,61,136,2,29024336,
INDIA,2019,Oct,10/1/2019,75,219,5,4342071,
INDIA,2019,Nov,11/1/2019,56,205, -   ,3539938,
INDIA,2019,Dec,12/1/2019,71,216,1,4424960,
INDIA,2020,Jan,1/1/2020,35,61, -   ,958295,
INDIA,2020,Feb,2/1/2020,62,168,2,3220048,
INDIA,2020,Mar,3/1/2020,71,181, -   ,3808971,
INDIA,2020,Apr,4/1/2020,81,454, -   ,10273594,
INDIA,2020,May,5/1/2020,59,314, -   ,7106458,
INDIA,2020,Jun,6/1/2020,45,133,1,2992218,
INDIA,2020,Jul,7/1/2020,66,209, -   ,4435360,
INDIA,2020,Aug,8/1/2020,64,200, -   ,4157957,
INDIA,2020,Sep,9/1/2020,68,303,1,6265307,
INDIA,2020,Oct,10/1/2020,110,423, -   ,8708270,
INDIA,2020,Nov,11/1/2020,133,357, -   ,7610982,
INDIA,2020,Dec,12/1/2020,122,356, -   ,7307999,
INDIA,2021,Jan,1/1/2021,128,323, -   ,6737228,
INDIA,2021,Feb,2/1/2021,79,214, -   ,4369882,
INDIA,2021,Mar,3/1/2021,199,519, -   ,9936795,
INDIA,2021,Apr,4/1/2021,133,402, -   ,9399648,
INDIA,2021,May,5/1/2021,283,630,13,14508983,
INDIA,2021,Jun,6/1/2021,124,279, -   ,5962184,
INDIA,2021,Jul,7/1/2021,95,214, -   ,4858352,
INDIA,2021,Aug,8/1/2021,92,166, -   ,3858214,
INDIA,2021,Sep,9/1/2021,89,189,3,3969302,
INDIA,2021,Oct,10/1/2021,84,158, -   ,3238406,
INDIA,2021,Nov,11/1/2021,131,354, -   ,8060832,
INDIA,2021,Dec,12/1/2021,75,168, -   ,3974547,
INDIA,2022,Jan,1/1/2022,61,190,2,4297721,
INDIA,2022,Feb,2/1/2022,100,229, -   ,5345619,
INDIA,2022,Mar,3/1/2022,164,372,2,8659266,
INDIA,2022,Apr,4/1/2022,39,83, -   ,1776499,
INDIA,2022,May,5/1/2022,180,391,1,9109673,
INDIA,2022,Jun,6/1/2022,111,264, -   ,5860597,
INDIA,2022,Jul,7/1/2022,92,207, -   ,4554065,
INDIA,2022,Aug,8/1/2022,126,231, -   ,5163870,
INDIA,2022,Sep,9/1/2022,155,392, -   ,8691241,
INDIA,2022,Oct,10/1/2022,41,81, -   ,843200,
INDIA,2022,Nov,11/1/2022,52,51,1,1105764,
INDIA,2022,Dec,12/1/2022,93,173,1,3959496,
INDIA,2018,Jan,1/1/2018,72,162, -   ,2709319,
INDIA,2018,Feb,2/1/2018,91,323,2,5963147,
INDIA,2018,Mar,3/1/2018,19,63, -   ,1370570,
INDIA,2018,Apr,4/1/2018,80,289,1,5350919,
INDIA,2018,May,5/1/2018,65,239,1,4195376,
INDIA,2018,Jun,6/1/2018,77,228, -   ,3996781,
INDIA,2018,Jul,7/1/2018,72,184,1,3215909,
INDIA,2018,Aug,8/1/2018,88,205, -   ,3520994,
INDIA,2018,Sep,9/1/2018,66,201,1,3795822,
INDIA,2018,Oct,10/1/2018,85,228,2,4580251,
INDIA,2018,Nov,11/1/2018,68,135,1,2458858,
INDIA,2018,Dec,12/1/2018,96,250,2,4063300,
INDIA,2023,Jan,1/1/2023,30,94,1,2052494,
INDIA,2023,Feb,2/1/2023,16,50, -   ,976211,
INDONESIA,2019,Jan,1/1/2019,15,197,2,9762831,
INDONESIA,2019,Feb,2/1/2019,24,196,2,11803848,
INDONESIA,2019,Mar,3/1/2019,24,255,2,14682497,
INDONESIA,2019,Apr,4/1/2019,17,162,2,10010226,
INDONESIA,2019,May,5/1/2019,17,106,2,8925509,
INDONESIA,2019,Jun,6/1/2019,25,182,2,10609551,
INDONESIA,2019,Jul,7/1/2019,29,256,2,13837487,
INDONESIA,2019,Aug,8/1/2019,18,100,2,9654452,
INDONESIA,2019,Sep,9/1/2019,19,48,2,7906018,
INDONESIA,2019,Oct,10/1/2019,39,280,2,10566655,
INDONESIA,2019,Nov,11/1/2019,25,224, -   ,4518092,
INDONESIA,2019,Dec,12/1/2019,23,92,2,8080194,
INDONESIA,2020,Jan,1/1/2020,12,202, -   ,4211828,
INDONESIA,2020,Feb,2/1/2020,23,158,2,9999346,
INDONESIA,2020,Mar,3/1/2020,17,144,2,12202469,
INDONESIA,2020,Apr,4/1/2020,35,363,2,16930597,
INDONESIA,2020,May,5/1/2020,44,309,2,15932528,
INDONESIA,2020,Jun,6/1/2020,34,310,3,15792164,
INDONESIA,2020,Jul,7/1/2020,27,172,2,13243373,
INDONESIA,2020,Aug,8/1/2020,30,207,4,13730282,
INDONESIA,2020,Sep,9/1/2020,32,276,4,13167649,
INDONESIA,2020,Oct,10/1/2020,50,395,4,17162491,
INDONESIA,2020,Nov,11/1/2020,66,277,10,13965594,
INDONESIA,2020,Dec,12/1/2020,41,223, -   ,5392421,
INDONESIA,2021,Jan,1/1/2021,43,188,10,13342709,
INDONESIA,2021,Feb,2/1/2021,53,259,10,15388154,
INDONESIA,2021,Mar,3/1/2021,51,202,10,22811963,
INDONESIA,2021,Apr,4/1/2021,45,240, -   ,5891082,
INDONESIA,2021,May,5/1/2021,47,109,10,10048859,
INDONESIA,2021,Jun,6/1/2021,38,134,11,13019595,
